project,metadata_feature,metadata_column,metadata_type,bacteria_name,correlation_coefficient,p_value,n_samples,p_value_fdr
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2889,o__OFGB2889",-0.06745584603623613,0.3966985443484579,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB79363,o__OFGB79363",-0.11403250163268489,0.15106268028840117,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB32970,o__OFGB32970",-0.06666717698397395,0.4022548742005724,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB58291,o__OFGB58291,f__FGB58291",-0.08161675266744799,0.30489273777384335,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2936,o__OFGB2936,f__FGB2936",-0.10179158987652195,0.20026141016609808,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae",-0.08195049867122138,0.30291275423274117,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1474,o__OFGB1474,f__FGB1474",0.038784856531488845,0.6263075070967958,160,0.8698319038485707
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069",0.025718938339270213,0.7468282705812785,160,0.9314192605621714
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB11916,o__OFGB11916,f__FGB11916",0.08377168083498296,0.2922578608309182,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB10021,o__OFGB10021,f__FGB10021",-0.08479540995177072,0.2863793158269351,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2950,o__OFGB2950,f__FGB2950",-0.05737364787969669,0.4711376247650436,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038",0.17546049664821073,0.026468827624624037,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae",-0.04199923546101463,0.5979711570031648,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB73076,o__OFGB73076,f__FGB73076",-0.04649178902009427,0.559365228198601,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Candidatus_Melainabacteria,c__CFGB2107,o__OFGB2107,f__FGB2107",-0.0889722930603006,0.2632183480049315,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae",-0.048516609097585386,0.5423659681964733,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2889,o__OFGB2889,f__FGB2889",-0.06745584603623613,0.3966985443484579,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB79363,o__OFGB79363,f__FGB79363",-0.11403250163268489,0.15106268028840117,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae",-0.019813764618659253,0.8036038165626859,160,0.9453196094232902
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB32970,o__OFGB32970,f__FGB32970",-0.06666717698397395,0.4022548742005724,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella",-0.06382202593939938,0.42268025633175577,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB58291,o__OFGB58291,f__FGB58291,g__GGB9264",-0.08161675266744799,0.30489273777384335,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2936,o__OFGB2936,f__FGB2936,g__GGB9266",-0.10179158987652195,0.20026141016609808,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1798,o__OFGB1798,f__FGB1798,g__GGB4769",-0.06647160529062929,0.4036398347778025,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Candidatus_Borkfalkiales,f__Candidatus_Borkfalkiaceae,g__Candidatus_Borkfalkia",0.048454519972440414,0.5428834180224857,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1474,o__OFGB1474,f__FGB1474,g__GGB3731",0.04483820466296153,0.5734350821387453,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767",0.038425052015759645,0.6295146979025761,160,0.8710266260287217
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB13489",0.06997437812369488,0.379264603834384,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB11916,o__OFGB11916,f__FGB11916,g__GGB34540",0.08377168083498296,0.2922578608309182,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2937,o__OFGB2937,f__FGB2937,g__GGB9271",-0.09153859164087544,0.2496409521892301,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB10021,o__OFGB10021,f__FGB10021,g__GGB9256",-0.03633249976367966,0.6483029228658885,160,0.8806734414603256
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3619",-0.1309870725887321,0.09873853532022824,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2950,o__OFGB2950,f__FGB2950,g__GGB9291",-0.05737364787969669,0.4711376247650436,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9534",0.0208231503546207,0.7938168504783722,160,0.9434090082864398
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae,g__Brachyspira",-0.04199923546101463,0.5979711570031648,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB73076,o__OFGB73076,f__FGB73076,g__GGB3111",-0.04649178902009427,0.559365228198601,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB34228",0.02374278124633377,0.7656937617531889,160,0.9408658824044993
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Candidatus_Melainabacteria,c__CFGB2107,o__OFGB2107,f__FGB2107,g__GGB6002",-0.10059295883319314,0.2056392230440656,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2839,o__OFGB2839,f__FGB2839,g__GGB9088",-0.05786978183982017,0.4673047984471901,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__GGB6649",-0.04199923546101463,0.5979711570031648,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2889,o__OFGB2889,f__FGB2889,g__GGB9197",-0.06745584603623613,0.3966985443484579,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9737",0.04851250255788021,0.5424001845127385,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB79363,o__OFGB79363,f__FGB79363,g__GGB9288",-0.11403250163268489,0.15106268028840117,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides",0.04341476959429609,0.5856781778903779,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9590",0.22731478740603658,0.0038435248180857663,160,0.38734712255828485
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2840,o__OFGB2840,f__FGB2840,g__GGB9092",0.08377168083498296,0.2922578608309182,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9766",-0.05757619830434114,0.46957077321097324,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB13493",0.002976160208905037,0.9702053880551877,160,0.9963830892173527
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3627",0.07496264941945771,0.34614014240068236,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB32970,o__OFGB32970,f__FGB32970,g__GGB51884",-0.06666717698397395,0.4022548742005724,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_marseillensis",-0.1576301608959963,0.04651265217922333,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB58291,o__OFGB58291,f__FGB58291,g__GGB9264,s__GGB9264_SGB14212",-0.08161675266744799,0.30489273777384335,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola_massiliensis",-0.07888144623108559,0.32144014240007157,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2936,o__OFGB2936,f__FGB2936,g__GGB9266,s__GGB9266_SGB14215",-0.07178699741538565,0.36701091874008923,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1798,o__OFGB1798,f__FGB1798,g__GGB4769,s__GGB4769_SGB6602",-0.06647160529062929,0.4036398347778025,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Candidatus_Borkfalkiales,f__Candidatus_Borkfalkiaceae,g__Candidatus_Borkfalkia,s__Candidatus_Borkfalkia_ceftriaxoniphila",0.048454519972440414,0.5428834180224857,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15267",0.03725588999353763,0.639983879946089,160,0.8768415491312418
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1474,o__OFGB1474,f__FGB1474,g__GGB3731,s__GGB3731_SGB5063",0.04483820466296153,0.5734350821387453,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15385",0.010987692265005414,0.8903202759816268,160,0.9670705081265818
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB13489,s__GGB13489_SGB15224",0.06997437812369488,0.379264603834384,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB11916,o__OFGB11916,f__FGB11916,g__GGB34540,s__GGB34540_SGB54300",0.08377168083498296,0.2922578608309182,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2937,o__OFGB2937,f__FGB2937,g__GGB9271,s__GGB9271_SGB14222",-0.08161675266744799,0.30489273777384335,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB10021,o__OFGB10021,f__FGB10021,g__GGB9256,s__GGB9256_SGB14202",-0.03633249976367966,0.6483029228658885,160,0.8806734414603256
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3619,s__GGB3619_SGB4894",-0.1309870725887321,0.09873853532022824,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_finegoldii",0.01750429072194497,0.8261090902730849,160,0.946901794125705
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2950,o__OFGB2950,f__FGB2950,g__GGB9291,s__GGB9291_SGB14248",-0.05737364787969669,0.4711376247650436,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_thetaiotaomicron",0.11728534707419197,0.13966872225872878,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9534,s__GGB9534_SGB14937",0.0208231503546207,0.7938168504783722,160,0.9434090082864398
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Blautia,s__Blautia_SGB4833",0.16648488258624236,0.03537136506665851,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Brachyspirales,f__Brachyspiraceae,g__Brachyspira,s__Brachyspira_aalborgi",-0.04199923546101463,0.5979711570031648,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB73076,o__OFGB73076,f__FGB73076,g__GGB3111,s__GGB3111_SGB4123",-0.04649178902009427,0.559365228198601,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB34228,s__GGB34228_SGB53814",-0.020829855111923833,0.7937519469554086,160,0.9434090082864398
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Candidatus_Melainabacteria,c__CFGB2107,o__OFGB2107,f__FGB2107,g__GGB6002,s__GGB6002_SGB8625",-0.10059295883319314,0.2056392230440656,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15101",-0.0027738967163901647,0.9722294267778326,160,0.9967546207725015
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_indistinctus",-0.040920429395102105,0.607417071474565,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB79294,o__OFGB79294,f__FGB79294,g__GGB87445,s__GGB87445_SGB53522",0.019167570702203693,0.8098854431157322,160,0.9453196094232902
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15051",-0.030818974696403455,0.698853951603654,160,0.9083532397069827
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae,g__Butyricimonas,s__Butyricimonas_virosa",0.20329352155613997,0.009928726399206975,160,0.5959340141766799
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2839,o__OFGB2839,f__FGB2839,g__GGB9088,s__GGB9088_SGB14017",-0.03776401843973585,0.6354249928077286,160,0.8744388831787063
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__GGB6649,s__GGB6649_SGB9391",-0.04199923546101463,0.5979711570031648,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2889,o__OFGB2889,f__FGB2889,g__GGB9197,s__GGB9197_SGB14136",-0.06745584603623613,0.3966985443484579,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9737,s__GGB9737_SGB15309",0.04851250255788021,0.5424001845127385,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_AF27_2AA",0.05833377986097721,0.46373578554587574,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB79363,o__OFGB79363,f__FGB79363,g__GGB9288,s__GGB9288_SGB14243",-0.11403250163268489,0.15106268028840117,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides,s__Sanguibacteroides_justesenii",0.04341476959429609,0.5856781778903779,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB33469,s__GGB33469_SGB15237",-0.009403959217778339,0.9060504959295652,160,0.9719675692632356
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9590,s__GGB9590_SGB15012",0.22731478740603658,0.0038435248180857663,160,0.38734712255828485
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2840,o__OFGB2840,f__FGB2840,g__GGB9092,s__GGB9092_SGB14022",0.08377168083498296,0.2922578608309182,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9766,s__GGB9766_SGB15383",-0.05757619830434114,0.46957077321097324,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB13493,s__GGB13493_SGB15238",0.002976160208905037,0.9702053880551877,160,0.9963830892173527
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__GGB3627,s__GGB3627_SGB4906",0.07496264941945771,0.34614014240068236,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Oscillospiraceae_unclassified_SGB15253",0.007165007313454377,0.9283495883668127,160,0.9796355686187724
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB32970,o__OFGB32970,f__FGB32970,g__GGB51884,s__GGB51884_SGB49168",-0.06666717698397395,0.4022548742005724,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__Oscillospiraceae_unclassified,s__Oscillospiraceae_bacterium,t__SGB4247",0.16664171618171775,0.03519640726300902,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_marseillensis,t__SGB1588",-0.1576301608959963,0.04651265217922333,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB58291,o__OFGB58291,f__FGB58291,g__GGB9264,s__GGB9264_SGB14212,t__SGB14212",-0.08161675266744799,0.30489273777384335,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola_massiliensis,t__SGB1812",-0.07888144623108559,0.32144014240007157,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB2936,o__OFGB2936,f__FGB2936,g__GGB9266,s__GGB9266_SGB14215,t__SGB14215",-0.07178699741538565,0.36701091874008923,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1798,o__OFGB1798,f__FGB1798,g__GGB4769,s__GGB4769_SGB6602,t__SGB6602",-0.06647160529062929,0.4036398347778025,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Sutterella,s__Sutterella_wadsworthensis,t__SGB9286",-0.016921875554920533,0.831807778362081,160,0.9484409705732217
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Candidatus_Borkfalkiales,f__Candidatus_Borkfalkiaceae,g__Candidatus_Borkfalkia,s__Candidatus_Borkfalkia_ceftriaxoniphila,t__SGB14027",0.048454519972440414,0.5428834180224857,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15267,t__SGB15267",0.03725588999353763,0.639983879946089,160,0.8768415491312418
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB1474,o__OFGB1474,f__FGB1474,g__GGB3731,s__GGB3731_SGB5063,t__SGB5063",0.04483820466296153,0.5734350821387453,160,0.8672995091000011
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15385,t__SGB15385",0.010987692265005414,0.8903202759816268,160,0.9670705081265818
PRJEB37731_Control_SG,host_disease_status_allergies,host_disease_status,categorical_dummy,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB13489,s__GGB13489_SGB15224,t__SGB15224",0.06997437812369488,0.379264603834384,160,0.8672995091000011
