project,metadata_feature,metadata_column,metadata_type,bacteria_name,correlation_coefficient,p_value,n_samples,p_value_fdr
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae",-0.25906534152347477,0.0585411916684261,54,0.8103532555980625
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Odoribacteraceae",-0.13955021501818532,0.3142132392817461,54,0.9172872610855778
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Bifidobacteriales,f__Bifidobacteriaceae",-0.08165117796452563,0.5572352556392827,54,0.9501371448924275
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae",-0.10185313608063126,0.4636434988594467,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae",-0.02028017198718921,0.8842718777913671,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae",0.11998506433284752,0.387476011559528,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified",-0.2687723151802825,0.04939379224802493,54,0.8103532555980625
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae",0.011136206231513675,0.9362995477040489,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1292,o__OFGB1292,f__FGB1292",-0.23651330814956167,0.08509369363518306,54,0.8203220527922588
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae",-0.013343889924288886,0.9237056656943392,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038",-0.20383506061137893,0.1393012646373463,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacillota,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae",-0.07587496286451921,0.5855433893715418,54,0.9565493858215255
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae",-0.13566362385749114,0.32801259937887345,54,0.9210288579680986
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Lentisphaerae,c__Lentisphaeria,o__Victivallales,f__Victivallaceae",-0.10289577756252886,0.45905577760719324,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae",-0.06972712941539844,0.6163648664300238,54,0.9605321897229737
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae",0.06463961693576555,0.6423798891737328,54,0.9713906977040548
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteria_unclassified,c__Bacteria_unclassified,o__Bacteria_unclassified,f__Bacteria_unclassified",-0.21916690336622618,0.111321183411771,54,0.86569343710564
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_Family_XIII_Incertae_Sedis",-0.12829001633998624,0.3552238104701881,54,0.9278385724919289
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057",-0.32884333074192523,0.015186700083363107,54,0.6771212930777776
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1011,o__OFGB1011,f__FGB1011",-0.1343352555270727,0.3328151631615165,54,0.923843107909322
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae",0.05258332046894438,0.7057077984465897,54,0.9775688782779167
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae",0.2384893616922491,0.08244349327077126,54,0.8203220527922588
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Christensenellaceae",-0.17163611937883325,0.21461162092665978,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae",-0.1609256549742153,0.2450396653179052,54,0.8955707034305305
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1217,o__OFGB1217,f__FGB1217",-0.022286672466556665,0.8729120882811376,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_unclassified,f__Clostridia_unclassified",-0.030446383622343327,0.8270007628836535,54,0.9977040745780311
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1226,o__OFGB1226,f__FGB1226",0.13577664452931107,0.32760601113823695,54,0.9210288579680986
