SampleID,Unassigned,Bacteria,Bacteria;Actinobacteria,Bacteria;Bacteroidetes,Bacteria;Firmicutes,Bacteria;Proteobacteria
SRR25446038_1,131.27935222672065,72.14648212226066,0.0,0.0,0.0,3.9577464788732395
SRR25446040_1,81.89878542510121,96.62514417531719,0.0,0.010752688172043012,0.0,0.5492957746478874
SRR25446041_1,75.01214574898785,89.6724336793541,0.0,0.0,0.0017467248908296944,0.0
SRR25446042_1,79.95951417004049,109.52941176470588,0.0,0.016129032258064516,0.0,0.2676056338028169
SRR25446043_1,231.50202429149797,110.11361014994233,0.0,0.0,0.0,20.450704225352112
SRR25446044_1,110.29959514170041,114.05132641291812,0.0,0.0,0.0,0.056338028169014086
SRR25446045_1,71.10931174089069,109.42675893886967,0.0,0.010752688172043012,0.007860262008733625,5.295774647887324
SRR25446046_1,147.7327935222672,96.75547866205305,0.0,0.0,0.0,0.30985915492957744
SRR25446047_1,57.38461538461539,79.35005767012687,0.0,0.0,0.0017467248908296944,0.30985915492957744
SRR25446051_1,85.4574898785425,92.6320645905421,0.0,0.010752688172043012,0.0,1.971830985915493
SRR25446052_1,92.5506072874494,84.93310265282584,0.0,0.010752688172043012,0.0,0.4225352112676056
SRR25446054_1,71.96356275303644,93.79469434832757,0.0,0.016129032258064516,0.0,1.6056338028169015
SRR25446055_1,13.789473684210526,86.39042675893887,0.0,0.0,0.0017467248908296944,0.11267605633802817
SRR25446056_1,3.8704453441295548,77.36678200692042,0.0,0.021505376344086023,0.0,2.352112676056338
SRR25446058_1,102.61538461538461,88.780276816609,0.0,0.0,0.0,1.0985915492957747
SRR25446059_1,56.29554655870445,69.82410611303345,0.0,0.010752688172043012,0.0026200873362445414,0.0
SRR25446060_1,29.13765182186235,69.99942329873126,0.0,0.0,0.0,0.2112676056338028
SRR25446061_1,80.48582995951416,62.45963091118801,0.0,0.010752688172043012,0.0017467248908296944,0.0
SRR25446062_1,38.74493927125506,44.11822376009227,0.0,0.0,0.0017467248908296944,0.0
SRR25446063_1,24.74493927125506,127.13725490196079,0.0,0.03763440860215054,0.0,0.0
SRR25446064_1,48.449392712550605,75.459630911188,0.0,0.010752688172043012,0.0,0.5070422535211268
SRR25446066_1,72.51417004048584,87.07612456747405,0.0,0.010752688172043012,0.0,0.04225352112676056
SRR25446068_1,42.663967611336034,95.57208765859285,0.0,0.0,0.0,2.3098591549295775
SRR25446069_1,55.60323886639676,93.1833910034602,0.0,0.0,0.0,0.1267605633802817
SRR25446070_1,43.18623481781376,93.08708189158016,0.0,0.010752688172043012,0.0017467248908296944,0.2676056338028169
SRR25446071_1,81.25910931174089,121.95040369088812,0.0,0.0,0.004366812227074236,0.08450704225352113
SRR25446073_1,10.433198380566802,131.52364475201844,0.0,0.010752688172043012,0.0017467248908296944,0.22535211267605634
SRR25446074_1,23.655870445344128,83.28892733564014,0.0,0.0,0.0034934497816593887,0.0
SRR25446077_1,81.91093117408907,109.30219146482122,0.0,0.0,0.0,0.07042253521126761
SRR25446079_1,1.3319838056680162,108.23933102652826,0.0,0.0,0.0,0.2112676056338028
SRR25446083_1,66.2672064777328,107.60957324106113,0.0,0.0,0.0026200873362445414,2.8732394366197185
SRR25446084_1,109.69635627530364,81.0161476355248,0.0,0.0,0.0026200873362445414,0.0
SRR25446085_1,94.5506072874494,101.23414071510958,0.0,0.0,0.0017467248908296944,88.2394366197183
SRR25446086_1,70.51417004048584,106.06343713956171,0.0,0.0,0.0,0.056338028169014086
SRR25446087_1,74.9919028340081,87.91522491349481,0.0,0.0,0.0,0.09859154929577464
SRR25446090_1,7.251012145748988,97.28489042675893,0.0,0.016129032258064516,0.0,0.3380281690140845
SRR25446092_1,77.29554655870446,84.23241061130335,0.0,0.016129032258064516,0.0069868995633187774,0.0
SRR25446094_1,135.33198380566802,55.2762399077278,0.0,0.0,0.0,0.18309859154929578
SRR25446095_1,110.02429149797571,141.57727797001152,0.0,0.0,0.0026200873362445414,4.0
SRR25446098_1,24.87854251012146,72.43886966551327,0.0,0.0,0.0,2.1690140845070425
SRR25446099_1,42.18218623481781,142.99134948096886,0.0,0.0,0.0,56.436619718309856
SRR25446100_1,91.5910931174089,79.63148788927336,0.0,0.016129032258064516,0.0017467248908296944,0.0
SRR25446102_1,46.45748987854251,98.36851211072664,0.0,0.010752688172043012,0.0017467248908296944,0.5774647887323944
